singer;singer_link;category;category_link;music_name;music_link;lyrics;is_pt;transformed;reduce;len
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Me Liga;/alexandre-peixe/me-liga.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Te juro nem pensava<br/>Em te encontrar<br/>E que um belo dia<br/>Ia me apaixonar<br/><br/>Deixa todo lance que ficou pra trás<br/>que a gente vai vivendo assim pegando fogo<br/>E não adianta a gente se cobrar<br/>Se é fica, fica ou se é pra namorar<br/><br/>Tudo que interessa é ter você aqui<br/>Pra gente se perder, se lambuzar de amor<br/><br/>Me liga e não desliga nunca mais<br/>Me liga, to querendo ouvir sua voz<br/>Me liga, que saudade eu sinto de você</div>";;juro pensava encontrar belo dia ia apaixonar deixa lance ficou tras gente vivendo pegando fogo adianta gente cobrar fica fica namorar interessa gente perder lambuzar amor liga desliga liga to querendo ouvir voz liga saudade sinto;juro pensava encontrar belo dia ia apaixonar deixa lance ficou tras gente vivendo pegando fogo adianta cobrar fica namorar interessa perder lambuzar amor liga desliga to querendo ouvir voz saudade sinto;202
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Te dei amor;/alexandre-peixe/te-dei-amor.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Alexandre Peixe<br/><br/>Tanta falta faz teu sorriso aqui<br/>Palavras não conseguem explicar<br/>O que trago aqui dentro do peito<br/>Longe de você perdi o chão, perdi o ar e o juízo<br/>Pra ver você voltar e me iluminar, faço o que for preciso<br/><br/>Cê não pode negar, cê não pode duvidar que eu te dei amor, que eu te dei amor<br/><br/>Ivete Sangalo<br/><br/>Tanta falta faz teu sorriso aqui<br/>Palavras não conseguem explicar<br/>O que trago aqui dentro do peito<br/>Longe de você perdi o chão, perdi o ar e o juízo<br/>Pra ver você voltar e me iluminar, faço o que for preciso<br/><br/>Cê não pode negar, cê não pode duvidar que eu te dei amor, que eu te dei amor<br/><br/>Alexandre e Ivete<br/><br/>Deixa o coração levar você<br/>Não tenha orgulho agora<br/>E se você vem, fica tudo bem<br/>Se me ver te faz tremer o amor não foi embora<br/><br/><br/>Cê não pode negar, cê não pode duvidar que eu te dei amor, que eu te dei amor</div>";;alexandre peixe sorriso palavras conseguem explicar trago peito perdi chao perdi ar juizo voltar iluminar preciso ce negar ce duvidar dei amor dei amor ivete sangalo sorriso palavras conseguem explicar trago peito perdi chao perdi ar juizo voltar iluminar preciso ce negar ce duvidar dei amor dei amor alexandre ivete deixa coracao levar orgulho fica tremer amor ce negar ce duvidar dei amor dei amor;alexandre peixe sorriso palavras conseguem explicar trago peito perdi chao ar juizo voltar iluminar preciso ce negar duvidar dei amor ivete sangalo deixa coracao levar orgulho fica tremer;187
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Nas Quatro Estações;/alexandre-peixe/nas-quatro-estacoes.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Tenho medo mas tenho a sua voz no meu ovido<br/>Tenho medo mas tenho a tua boca no meu abrigo<br/>Tenho medo das insinuações mas eu me viro<br/>E esse fogo que arde em nossa cama é o nosso vicio<br/>É é o nosso vicio<br/>Quero você nas quatro estações<br/><br/>Meu amor, a chuva já se foi<br/>Vem correndo não demora<br/>Meu amor, a chuva já passou<br/>Vem comigo, vem agora<br/><br/>Eu queria você aqui<br/>Queria você pra mim<br/>Queria você pra sempre<br/><br/>Tenho medo das insinuações mas eu me viro<br/>E esse fogo que arde em nossa cama é o nosso vicio<br/>É é o nosso vicio<br/>Quero você nas quatro estações</div>";;medo voz ovido medo boca abrigo medo insinuacoes viro fogo arde cama vicio vicio estacoes amor chuva correndo demora amor chuva passou comigo queria queria mim queria medo insinuacoes viro fogo arde cama vicio vicio estacoes;medo voz ovido boca abrigo insinuacoes viro fogo arde cama vicio estacoes amor chuva correndo demora passou comigo queria mim;125
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Saudade de Você;/alexandre-peixe/saudade-de-voce.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Saudade de Você - Alexandre Peixe<br/><br/>Não posso acreditar, só em filme se vê<br/>Minha vida mudou ao ver você<br/>Por que a gente é assim?Vivemos sempre grudados<br/>Qualquer distância faz um mal danado<br/><br/>O dia fica escuro sem você aqui<br/>Meu quarto tão vazio não dá pra dormir<br/>Sinto seu perfume no meu travesseiro<br/>O tempo se arrasta seu o seu olhar<br/>Conto os segundos pra você chegar<br/>Tô sentindo falta do seu corpor inteiro<br/><br/>Eu tô com saudade de você<br/>(tô com saudade)<br/>Eu tô com saudade de você (3x)<br/><br/>E a chuva não quer mais parar<br/>Tá tudo fora do lugar<br/>Só você pra me tirar da solidão</div>";;saudade alexandre peixe acreditar filme ve vida mudou gente assimvivemos grudados distancia danado dia fica escuro vazio dormir sinto perfume travesseiro arrasta olhar conto segundos chegar to sentindo corpor inteiro to saudade to saudade to saudade chuva parar ta tirar solidao;saudade alexandre peixe acreditar filme ve vida mudou gente assimvivemos grudados distancia danado dia fica escuro vazio dormir sinto perfume travesseiro arrasta olhar conto segundos chegar to sentindo corpor inteiro chuva parar ta tirar solidao;245
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Fala Sério;/alexandre-peixe/fala-serio.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Fala sério que você lembra de mim<br/>Muitos anos se passaram<br/>Fizeram de você tão linda<br/>Tanto sonhos tantas coisas que vivi<br/>Brincadeiras de criança<br/>Que o tempo não apagou<br/>Nós dois juntos lá na escola<br/>Todo dia toda hora<br/>Me contando seus segredos<br/>Me falando do seus medos<br/>não podia imaginar<br/>Que nunca fosse te esquecer<br/>E agora que você cresceu<br/>Que que eu faço meu Deus?<br/>Com tanto amor no coração<br/>E agora que você cresceu<br/>Que que eu faço meu Deus?<br/>Pra controlar essa paixão<br/>Tempo é tempo dia após o outro<br/>E a lembrança do seu rosto<br/>O destino quis fazer pra gente um final feliz!</div>";;fala serio lembra mim anos passaram fizeram linda sonhos tantas coisas vivi brincadeiras crianca apagou juntos escola dia hora contando segredos falando medos imaginar esquecer cresceu deus amor coracao cresceu deus controlar paixao dia outro lembranca rosto destino quis gente feliz;fala serio lembra mim anos passaram fizeram linda sonhos tantas coisas vivi brincadeiras crianca apagou juntos escola dia hora contando segredos falando medos imaginar esquecer cresceu deus amor coracao controlar paixao outro lembranca rosto destino quis gente feliz;266
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Red label ou ice;/alexandre-peixe/danca-da-ice.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Na night, pegue o seu copo e vem<br/>Relaxe... Tem peixe no harém<br/><br/>Vamos zuar, beijar, brindar, eu quero é mais..[2x]<br/><br/>Gatinha cê gosta mais de red label ou ice [2x]<br/>pra mim tanto faz ou red label ou ice [2x]<br/><br/>ice, ice, ice [2x]<br/><br/>Na night, pegue o seu copo e vem<br/>Relaxe... Tem peixe no harém<br/><br/>Vamos zuar, beijar, brindar, eu quero é mais..[2x]<br/><br/>Gatinha cê gosta mais de red label ou ice [2x]<br/>pra mim tanto faz ou red label ou ice [2x]<br/><br/>ice, ice, ice [2x]</div>";;night pegue copo relaxe peixe harem vamos zuar beijar brindar maisx gatinha ce gosta red label ice mim red label ice ice ice ice night pegue copo relaxe peixe harem vamos zuar beijar brindar maisx gatinha ce gosta red label ice mim red label ice ice ice ice x;night pegue copo relaxe peixe harem vamos zuar beijar brindar maisx gatinha ce gosta red label ice mim x;104
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Não Sai da Minha Vida;/alexandre-peixe/nao-sai-da-minha-vida.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Sempre vou me lembrar de nós dois<br/>Quando a musica tocar no radio<br/>E a saudade dentro do meu carro<br/>Relembrar de quando começou<br/><br/>Sempre vou me lembrar de nos dois<br/>Dos sorrisos na fotografia<br/>Dos abraços numa tarde fria e os amassos no elevador<br/><br/>Já botei as cartas sobre a mesa<br/>Me perdoe se faltou firmeza<br/>E eu não soube revelar o meu amor<br/><br/>Vou te provar que vai ser diferente<br/>Me da uma chance que vai ser bom pra gente<br/>Nunca diga nunca pra esse nosso amor.<br/><br/>Refrão:<br/>Não sai da minha vida<br/>Não vou sobreviver sem te ver,<br/>Atende a ligação<br/>Escute o coração<br/>Não me deixa assim não não.<br/><br/>Não sai da minha vida,<br/>Eu não mereço um ponto final<br/>Não da pra esconder<br/>Não vivo sem você<br/>Meu coração não sabe te esquecer.<br/><br/>Enviada por Flávia Carvalho Teixeira</div>";;lembrar musica tocar radio saudade carro relembrar comecou lembrar sorrisos fotografia abracos fria amassos elevador botei cartas mesa perdoe faltou firmeza soube revelar amor provar diferente chance gente diga amor refrao sai vida sobreviver atende ligacao escute coracao deixa sai vida mereco esconder vivo coracao esquecer enviada flavia carvalho teixeira;lembrar musica tocar radio saudade carro relembrar comecou sorrisos fotografia abracos fria amassos elevador botei cartas mesa perdoe faltou firmeza soube revelar amor provar diferente chance gente diga refrao sai vida sobreviver atende ligacao escute coracao deixa mereco esconder vivo esquecer enviada flavia carvalho teixeira;328
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Abaianar;/alexandre-peixe/abaianar.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Eu sei que tem muita gente com o sonho de passar o carnaval em salvador<br/>Junta dinheiro o ano inteiro e vem atrás desse sonho...<br/>Mas quando chega aqui corre um serio risco de se abaianar...pra sempre!<br/><br/>Já arrumei as malas, sol de fevereiro<br/>Esperei o ano inteiro pra esse dia chegar<br/>Já tô de saída<br/>Eu vou pra BAHIA<br/>Pouco dinheiro no bolso<br/>Mas muita alegria<br/>Pra balançar<br/>Pra namorar<br/>Pra dançar samba-reggae<br/>Me apaixonar<br/>Me abaianar<br/>Salvador me carregue<br/><br/>Eu vou, eu vou, eu vou<br/>Pro carnaval de Salvador<br/>Eu vou, eu vou<br/>Curtir axé e calor<br/>Eu vou, eu vou<br/>Ninguém me segura<br/>Que loucura<br/><br/>Eu vou, eu vou, eu vou<br/>Pro carnaval de Salvador<br/>Eu vou, eu vou<br/>Curtir axé e calor<br/>Eu vou, eu vou<br/>Ninguém me segura<br/>Beleza pura<br/><br/><br/>Já arrumei as malas, sol de fevereiro<br/>Esperei o ano inteiro pra esse dia chegar<br/>Já tô de saída<br/>Eu vou pra BAHIA<br/>Pouco dinheiro no bolso<br/>Mas muita alegria<br/>Pra balançar<br/>Pra namorar<br/>Pra dançar samba-reggae<br/>Me apaixonar<br/>Me abaianar<br/>Salvador me carregue<br/><br/><br/>Eu vou, eu vou, eu vou<br/>Pro carnaval de Salvador<br/>Eu vou, eu vou<br/>Curtir axé e calor<br/>Eu vou, eu vou<br/>Ninguém me segura<br/>Que loucura<br/><br/>Eu vou, eu vou, eu vou<br/>Pro carnaval de Salvador<br/>Eu vou, eu vou<br/>Curtir axé e calor<br/>Eu vou, eu vou<br/>Ninguém me segura<br/><br/>Depois da primeira vez vira vício<br/>Na segunda vez compromisso<br/>Salve Iemanjá<br/>Coração de dança<br/><br/><br/>Eu vou, eu vou, eu vou<br/>Pro carnaval de Salvador<br/>Eu vou, eu vou<br/>Curtir axé e calor<br/>Eu vou, eu vou<br/>Ninguém me segura<br/>Que loucura<br/><br/>Eu vou, eu vou, eu vou<br/>Pro carnaval de Salvador<br/>Eu vou, eu vou<br/>Curtir axé e calor<br/>Eu vou, eu vou<br/>Ninguém me segura<br/>Beleza pura</div>";;muita gente sonho passar carnaval salvador junta dinheiro ano inteiro sonho chega corre serio risco abaianarpra arrumei malas sol fevereiro esperei ano inteiro dia chegar to saida bahia dinheiro bolso muita alegria balancar namorar dancar sambareggae apaixonar abaianar salvador carregue carnaval salvador curtir axe calor ninguem segura loucura carnaval salvador curtir axe calor ninguem segura beleza pura arrumei malas sol fevereiro esperei ano inteiro dia chegar to saida bahia dinheiro bolso muita alegria balancar namorar dancar sambareggae apaixonar abaianar salvador carregue carnaval salvador curtir axe calor ninguem segura loucura carnaval salvador curtir axe calor ninguem segura vira vicio compromisso salve iemanja coracao danca carnaval salvador curtir axe calor ninguem segura loucura carnaval salvador curtir axe calor ninguem segura beleza pura;muita gente sonho passar carnaval salvador junta dinheiro ano inteiro chega corre serio risco abaianarpra arrumei malas sol fevereiro esperei dia chegar to saida bahia bolso alegria balancar namorar dancar sambareggae apaixonar abaianar carregue curtir axe calor ninguem segura loucura beleza pura vira vicio compromisso salve iemanja coracao danca;348
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Você Vai Pirar;/alexandre-peixe/voce-vai-pirar.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Você Vai Pirar<br/>Vai Enlouquecer<br/>Vou te encher de amor<br/>você vai ver<br/><br/>Pirei sim no seu olhar<br/>No seu charme de princesa<br/>Me perdi ao te achar<br/>Nunca vi tanta beleza<br/>Foi tiro certo no meu coração<br/>Um beijo feito Hollywood<br/>É só você pegar na minha mão<br/>Que eu vou, eu vou<br/><br/>A minha solidão agora é coisa do passado<br/>Não me vejo sem você<br/>Não dá pra esconder nosso destino foi traçado<br/>É tão fácil perceber<br/>Quero amor pra vida inteira<br/><br/>Você Vai Pirar<br/>Vai Enlouquecer<br/>Vou te encher de amor<br/>você vai ver<br/><br/>Você vai gostar<br/>Não vai se arrepender<br/>Vou te dar calor<br/>Você vai ver</div>";;pirar enlouquecer encher amor pirei olhar charme princesa perdi achar vi beleza tiro certo coracao beijo feito hollywood mao solidao passado vejo esconder destino tracado facil perceber amor vida inteira pirar enlouquecer encher amor gostar arrepender calor;pirar enlouquecer encher amor pirei olhar charme princesa perdi achar vi beleza tiro certo coracao beijo feito hollywood mao solidao passado vejo esconder destino tracado facil perceber vida inteira gostar arrepender calor;222
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Não Dá Pra Esconder;/alexandre-peixe/nao-da-pra-esconder.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Não dá pra esconder<br/>Não dá pra esconder, não deu pra esquecer...<br/>Eu te amo, eu te amo.<br/><br/>Tava com tanta saudade<br/>Tava com tanta vontade de te encontrar novamente pra<br/>ser tudo diferente.<br/>A minha cama vazia, a solidão arrepia...<br/>Queria ser bem melhor pra você<br/>Dei valor só depois de perder<br/>Quero você perto de mim, quero mostrar que não chegou<br/>ao fim<br/>Vou te ouvir, vou te entender<br/>Pra ser mais eu, vou ser mais você<br/><br/>Não da pra esconder<br/>Não da pra esconder, não deu pra esquecer...<br/>Eu te amo, eu te amo. (2x)<br/><br/>Tava com tanta saudade<br/>Tava com tanta vontade de te encontrar novamente pra<br/>ser tudo diferente.<br/>A minha cama vazia, a solidão arrepia...<br/>Queria ser bem melhor pra você<br/>Dei valor só depois de perder<br/>Quero você perto de mim, quero mostrar que não chegou<br/>ao fim<br/>Vou te ouvir, vou te entender<br/>Pra ser mais eu, vou ser mais você<br/><br/>Não da pra esconder<br/>Não da pra esconder, não deu pra esquecer...<br/>Eu te amo, eu te amo.</div>";;esconder esconder esquecer amo amo tava saudade tava vontade encontrar novamente diferente cama vazia solidao arrepia queria melhor dei perder mim mostrar chegou ouvir entender esconder esconder esquecer amo amo tava saudade tava vontade encontrar novamente diferente cama vazia solidao arrepia queria melhor dei perder mim mostrar chegou ouvir entender esconder esconder esquecer amo amo;esconder esquecer amo tava saudade vontade encontrar novamente diferente cama vazia solidao arrepia queria melhor dei perder mim mostrar chegou ouvir entender;158
Alexandre Peixe;/alexandre-peixe/;Axé;/browse/style/axe.html;Deixa Molhar;/alexandre-peixe/deixa-molhar.html;"<div data-plugin=""googleTranslate"" id=""lyrics"">Quando eu te encontrei meu coração<br/>Diparou de vez<br/>Bateu de alegria<br/>Fez parar o tempo<br/>Fez nascer o dia<br/><br/>Quando eu mirei o teu olhar<br/>Veiu feito um sonho em meu pensamento<br/>Fez nascer o dia<br/>Fez parar o tempo<br/><br/>No frio da noite eu quero mais<br/>Chuva de beijos só pra mim<br/>Amar é tão bom e o tempo faz<br/>Eu pra você e você pra mim<br/><br/>Deixa chover<br/>Deixa essa chuva molhar<br/>Quando eu estou com você<br/>O tempo pára<br/><br/>Deixa chover<br/>Deixa essa chuva molhar<br/>Quando eu estou com você<br/>O tempo pára</div>";;encontrei coracao diparou bateu alegria parar nascer dia mirei olhar veiu feito sonho pensamento nascer dia parar frio noite chuva beijos mim amar mim deixa chover deixa chuva molhar deixa chover deixa chuva molhar;encontrei coracao diparou bateu alegria parar nascer dia mirei olhar veiu feito sonho pensamento frio noite chuva beijos mim amar deixa chover molhar;149
